Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
ADANIENT,23-Jan-24,29-Feb-24,PE,2350,-,-,-,305.8,-,29.4,-,-,-,-,-,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,2400,16.05,43.25,16,35.4,33,35.4,167,1217.44,15.04,72900,16200,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,2450,26.9,39.95,25.15,36.9,36.9,46.35,33,245.73,3.18,1500,1500,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,2500,22,58.2,22,47.8,45.05,47.8,394,3003.53,48.53,132000,7200,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,2550,45,67.5,45,56.2,56.2,56.2,10,78.19,1.69,10800,1800,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,2600,45,78.15,40.95,67,65.5,67,312,2488.38,54.78,106500,18300,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,2650,53.95,90,51.75,79.75,81.65,79.75,55,449.41,12.16,7500,7500,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,2700,68.65,106.1,58.7,91.85,88.5,91.85,946,7890.77,228.17,258600,17400,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,2750,87.9,108.25,87.9,100.2,104,100.2,5,42.69,1.44,5100,900,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,2800,97,143,83.1,128.1,121.05,128.1,661,5781.83,229.43,193500,-3900,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,2850,108.8,160.95,100.05,143.05,135.15,143.05,58,518.83,22.93,14400,5100,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,2900,137.7,190,117.45,169.35,151.5,169.35,319,2922.6,147.3,243300,12600,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,2950,160,218,143,198.25,191.35,198.25,131,1230.45,71.1,32100,19200,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,3000,189,250.05,166.5,230.5,216.1,230.5,990,9502.27,592.27,363600,68100,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,3050,200,254.25,195.5,254.2,254.15,254.2,48,471.38,32.18,11700,8400,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,3100,189,317,189,306.25,306.25,324.55,189,1901.52,143.82,138300,25200,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,3150,-,-,-,858.45,-,358.25,-,-,-,-,-,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,3200,296.9,381,293,367.5,369.15,367.5,66,697.05,63.45,34500,14700,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,3250,-,-,-,940.6,-,430,-,-,-,-,-,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,3300,430.95,462.05,420.85,448.1,448.1,448.1,15,167.76,19.26,5400,3600,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,3350,-,-,-,1024.8,-,506.95,-,-,-,-,-,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,3400,-,-,-,408,408,547.15,-,-,-,600,-,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,3450,-,-,-,972.7,-,588.4,-,-,-,-,-,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,3500,-,-,-,588,588,630.6,-,-,-,6300,-,2896.55
ADANIENT,23-Jan-24,29-Feb-24,PE,3550,-,-,-,1056.7,-,673.6,-,-,-,-,-,2896.55
ADANIENT,24-Jan-24,29-Feb-24,PE,1950,-,-,-,130.45,-,2.05,-,-,-,-,-,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2000,3.2,7,3.2,7,7,7,8,48.13,0.13,1500,600,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2050,-,-,-,166.6,-,4.45,-,-,-,-,-,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2100,-,-,-,186.65,-,6.35,-,-,-,-,-,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2150,-,-,-,208,-,8.8,-,-,-,-,-,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2200,14.05,22.1,14.05,18,18,12,3,19.96,0.16,600,300,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2250,-,-,-,254.5,-,16.05,-,-,-,-,-,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2300,25.3,26,14.9,18.45,19.1,18.45,44,306.17,2.57,9900,7500,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2350,21.1,24.95,16.6,19.85,21.6,19.85,64,455.05,3.85,9300,9300,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2400,33,40.05,20.2,23.8,23.6,23.8,227,1653.79,19.39,68100,-4800,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2450,30.1,30.1,26.15,27.4,26.15,27.4,9,66.89,0.74,3600,2100,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2500,43.9,52.8,28.55,31.7,34.65,31.7,409,3111.73,44.23,171300,39300,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2550,42.35,52.7,35.8,40.15,40.05,40.15,12,93.29,1.49,10800,-,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2600,60.2,71.55,41.85,45.65,45.1,45.65,321,2555.06,51.26,108300,1800,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2650,75,75,50.75,54.55,50.8,54.55,64,520.35,11.55,14100,6600,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2700,84.15,97.6,60.75,63.95,62,63.95,939,7816.4,210.5,332700,74100,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2750,102.2,108.7,75.5,75.5,75.5,75.5,38,324.26,10.76,7500,2400,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2800,120.7,130.6,90,93.95,91.9,93.95,812,7088.29,267.49,239400,45900,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2850,143.05,147.4,109,110.65,109,110.65,145,1297.02,57.27,25500,11100,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2900,169.35,178,132,137.1,133.1,137.1,841,7696.88,380.18,331500,88200,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,2950,178.9,206.55,158.8,162.25,158.8,162.25,120,1127.23,65.23,31800,-300,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,3000,229.45,235,189.4,196.25,190.15,196.25,435,4187.11,272.11,441000,77400,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,3050,240,262.65,223.6,223.6,223.6,223.6,14,138.49,10.39,13800,2100,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,3100,300,301.1,258.5,262.6,258.5,262.6,110,1114.77,91.77,149100,10800,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,3150,-,-,-,858.45,-,351.1,-,-,-,-,-,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,3200,365,370,334.15,338.45,336,338.45,60,639.45,63.45,34800,300,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,3250,-,-,-,940.6,-,422.7,-,-,-,-,-,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,3300,440,454,416.95,417.9,417.3,417.9,51,569.75,64.85,11400,6000,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,3350,-,-,-,1024.8,-,499.6,-,-,-,-,-,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,3400,505,505,504,504.2,504,504.2,25,292.81,37.81,8100,7500,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,3450,-,-,-,972.7,-,581.05,-,-,-,-,-,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,3500,-,-,-,588,588,623.3,-,-,-,6300,-,2903.45
ADANIENT,24-Jan-24,29-Feb-24,PE,3550,-,-,-,1056.7,-,666.35,-,-,-,-,-,2903.45
ADANIENT,25-Jan-24,29-Feb-24,PE,1950,-,-,-,130.45,-,1.95,-,-,-,-,-,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2000,13,15.95,10.1,15,15,15,30,181.25,1.25,8100,6600,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2050,-,-,-,166.6,-,4.25,-,-,-,-,-,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2100,-,-,-,186.65,-,6.05,-,-,-,-,-,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2150,-,-,-,208,-,8.5,-,-,-,-,-,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2200,10,25,10,19.65,19.5,19.65,147,979.74,9.54,25800,25200,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2250,25,27.45,22.7,23.8,23.05,23.8,110,751.24,8.74,29100,29100,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2300,18.45,32.25,18.45,25.5,25.75,25.5,495,3454.26,38.76,74100,64200,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2350,23.3,37.35,23.3,28.5,28,28.5,763,5454.68,75.53,41400,32100,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2400,27.1,41.65,26.3,32.7,32,32.7,767,5604.06,81.66,162900,94800,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2450,-,-,-,27.4,26.15,42.9,-,-,-,3600,-,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2500,36.85,54.35,34.75,40.5,42.6,40.5,1198,9148.38,163.38,232800,61500,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2550,43,60.65,43,46.2,45.4,46.2,118,920.88,18.18,33000,22200,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2600,42.05,72.3,42.05,53.1,51.45,53.1,1957,15622.87,358.27,244800,136500,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2650,62.95,85.1,59.65,60.8,61.85,60.8,323,2638.37,70.52,87900,73800,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2700,62.65,102.95,62.3,73.3,72.05,73.3,1913,15975.88,480.58,406800,74100,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2750,80.35,121.7,78,86.95,84.4,86.95,196,1674.21,57.21,23100,15600,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2800,94.4,145.7,90.95,103.75,104.95,103.75,2797,24506.18,1011.38,373200,133800,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2850,115.9,171,114,123.95,121,123.95,466,4189.15,204.85,43800,18300,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2900,136.85,200,130.6,148.4,146,148.4,1595,14657.8,781.3,409200,77700,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,2950,170.15,232,162,174.05,173.9,174.05,187,1760.72,105.77,54600,22800,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,3000,198,264.85,196.45,205.2,206.3,205.2,868,8408.2,596.2,524100,83100,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,3050,292.65,304.6,233.6,239.55,233.6,239.55,71,708.14,58.49,20100,6300,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,3100,265,337,263.4,275.5,263.4,275.5,235,2392.96,207.46,193800,44700,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,3150,-,-,-,858.45,-,354.35,-,-,-,-,-,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,3200,339.7,419.45,333.7,350.35,338.3,350.35,150,1609.59,169.59,48900,14100,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,3250,-,-,-,940.6,-,426.8,-,-,-,-,-,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,3300,499.3,500,427,429.85,427,429.85,146,1643.82,198.42,42600,31200,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,3350,-,-,-,1024.8,-,504.6,-,-,-,-,-,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,3400,515,582.45,510,512.5,515,512.5,267,3140.5,417.1,82500,74400,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,3450,-,-,-,972.7,-,586.9,-,-,-,-,-,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,3500,623.3,630.5,623.3,630.5,630.5,629.5,2,24.76,3.76,6900,600,2893.6
ADANIENT,25-Jan-24,29-Feb-24,PE,3550,-,-,-,1056.7,-,672.95,-,-,-,-,-,2893.6
ADANIENT,29-Jan-24,29-Feb-24,PE,1950,-,-,-,130.45,-,0.45,-,-,-,-,-,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2000,15,15,6.65,6.9,7,6.9,169,1018.4,4.4,30900,22800,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2050,-,-,-,166.6,-,1.15,-,-,-,-,-,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2100,-,-,-,186.65,-,1.8,-,-,-,-,-,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2150,-,-,-,208,-,2.7,-,-,-,-,-,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2200,17.55,17.6,10,10.75,10.55,10.75,232,1539.64,8.44,51600,25800,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2250,17.15,17.15,11.3,11.45,11.45,11.45,14,95.06,0.56,28800,-300,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2300,22,23.7,10.5,10.5,10.5,10.5,229,1591.41,11.31,80400,6300,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2350,23.95,24.75,12.4,13.05,15.05,13.05,229,1626.62,12.17,48000,6600,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2400,28.65,29.45,13.9,15.4,15.05,15.4,514,3731.29,30.49,152700,-10200,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2450,25.25,25.4,15.7,16.65,16.65,16.65,93,689.07,5.52,3300,-300,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2500,35,36,17.3,19.4,18.75,19.4,1654,12526.27,121.27,223200,-9600,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2550,39.25,40.2,19.95,22.55,22.4,22.55,447,3455.5,35.95,27300,-5700,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2600,42.05,47,22.7,26.05,26.1,26.05,1998,15771.43,187.03,364500,119700,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2650,50,54.25,26.8,30.6,30.4,30.6,610,4916.38,66.88,98100,10200,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2700,59.9,64.2,32,36.55,36.25,36.55,2765,22757.9,361.4,460200,53400,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2750,73.45,74.45,39,44.55,44.2,44.55,460,3865.42,70.42,36300,13200,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2800,90.3,91.6,47.55,54,53.55,54,4672,40103.66,858.86,504000,130800,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2850,123.95,123.95,59.1,66.5,66.5,66.5,785,6885.39,173.64,83700,39900,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2900,132.65,132.65,72.55,81.05,81.1,81.05,5910,53036.04,1619.04,554700,145500,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,2950,173.9,173.9,89.6,98.55,99,98.55,835,7666.57,276.82,97500,42900,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,3000,206.3,206.3,108.7,118.9,120,118.9,6416,60293.94,2549.94,588900,64800,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,3050,201,201,132.1,143.45,143,143.45,1382,13272.4,627.1,73200,53100,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,3100,240,245,157,171,168.85,171,1595,15681.42,847.92,287100,93300,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,3150,226.05,233.55,184.3,199.45,198.1,199.45,161,1617.59,96.14,21000,21000,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,3200,318.95,318.95,217.05,230.1,230,230.1,363,3748.84,264.04,90000,41100,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,3250,268.8,269.1,251.5,261.2,261.2,307.2,40,420.99,30.99,10800,10800,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,3300,345,348,283.4,299.25,299.25,340.55,79,857.5,75.4,55800,13200,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,3350,337.3,337.85,321.9,335.35,335.35,375.45,38,419.51,37.61,10500,10500,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,3400,390,405.95,359.3,369.7,369.7,411.8,22,249.04,24.64,84600,2100,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,3450,-,-,-,972.7,-,449.55,-,-,-,-,-,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,3500,479.95,480,443,451,451,488.6,14,166.38,19.38,8400,1500,3064.65
ADANIENT,29-Jan-24,29-Feb-24,PE,3550,522,534,522,534,534,528.8,11,134.74,17.59,3300,3300,3064.65
ADANIENT,30-Jan-24,29-Feb-24,PE,1950,-,-,-,130.45,-,0.3,-,-,-,-,-,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2000,8,8,4.95,5.65,5.7,5.65,78,469.42,1.42,45000,14100,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2050,-,-,-,166.6,-,0.85,-,-,-,-,-,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2100,-,-,-,186.65,-,1.35,-,-,-,-,-,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2150,-,-,-,208,-,2.05,-,-,-,-,-,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2200,10.5,12.45,7.5,8.45,8.5,8.45,123,815.32,3.52,59400,7800,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2250,-,-,-,11.45,11.45,4.45,-,-,-,28800,-,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2300,10.5,12.6,8.5,9.6,9.6,9.6,41,284.17,1.27,81000,600,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2350,12.4,12.8,9.05,9.75,9.75,8.75,27,191.19,0.84,46800,-1200,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2400,15.05,16.6,9.95,11.45,11.6,11.45,269,1947.17,10.37,137100,-15600,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2450,17,18.65,11.75,12.9,12.9,12.9,53,392.02,2.47,5400,2100,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2500,19.3,21.55,12.5,14.65,14.7,14.65,1060,8001.43,51.43,208200,-15000,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2550,22.5,24.6,14.45,17.05,17.05,17.05,322,2481.86,18.56,27300,-,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2600,25.85,28.7,17.25,20.2,20.3,20.2,1102,8667.34,71.74,379800,15300,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2650,30.4,34.75,20.75,24,24.55,24,334,2681.03,25.73,96900,-1200,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2700,37.95,41.6,25.25,29.55,29.5,29.55,1400,11469.7,129.71,499800,39600,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2750,44.9,50,31.65,36.35,35.7,36.35,564,4718.58,65.58,62400,26100,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2800,54,62.7,38.3,44.8,44.95,44.8,3862,32983.08,542.28,669300,165300,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2850,63,77,49,56.05,56.45,56.05,1356,11834.74,240.94,169800,86100,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2900,80.7,95,61,70.1,69.5,70.1,5095,45420.39,1093.89,732600,177900,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,2950,98.5,115,76.95,86.6,84.9,86.6,670,6108.19,178.69,102900,5400,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,3000,118.85,139.85,94,107.2,106.7,107.2,4667,43563.59,1560.59,570300,-18600,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,3050,144.95,166.7,115,130.1,129.15,130.1,1239,11841.77,504.92,86400,13200,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,3100,171,197.9,138.15,156.6,154,156.6,4783,46755.76,2273.86,303900,16800,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,3150,216.25,224.9,165,183.7,182.75,183.7,469,4685.73,253.68,30000,9000,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,3200,249.4,260,194,214.45,213.45,214.45,328,3358.82,210.02,99000,9000,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,3250,269.55,292.5,225.65,244.8,240,244.8,129,1357.27,99.52,17400,6600,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,3300,321.15,328.25,257.4,282.45,283.65,282.45,237,2545.98,199.68,51900,-3900,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,3350,332.95,338.65,309,310.3,309,310.3,24,264.86,23.66,11400,900,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,3400,396,396,332.85,356.6,355.75,356.6,48,539.02,49.42,84900,300,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,3450,-,-,-,972.7,-,427.85,-,-,-,-,-,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,3500,451.75,466.8,420.95,431.5,431.5,431.5,22,260.53,29.53,12600,4200,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,3550,-,-,-,534,534,506,-,-,-,3300,-,3091.1
ADANIENT,30-Jan-24,29-Feb-24,PE,3600,505,526.05,494.8,505.55,505.55,546.85,145,1788.07,222.07,40500,40500,3091.1
ADANIENT,31-Jan-24,29-Feb-24,PE,1950,-,-,-,130.45,-,0.2,-,-,-,-,-,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2000,5.95,6.85,4.45,4.9,4.8,4.9,89,535.44,1.44,55500,10500,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2050,-,-,-,166.6,-,0.55,-,-,-,-,-,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2100,5.05,5.05,5.05,5.05,5.05,5.05,4,25.26,0.06,1200,1200,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2150,-,-,-,208,-,1.35,-,-,-,-,-,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2200,8.5,9.1,6.7,7.15,7.55,7.15,276,1828.36,6.76,96600,37200,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2250,4.45,7.25,4.45,6.8,7,6.8,23,155.71,0.46,29100,300,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2300,8.15,9.65,7.4,7.9,7.9,7.9,55,380.85,1.35,73800,-7200,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2350,9.05,9.05,7.1,7.75,7.25,7.75,10,70.74,0.24,46200,-600,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2400,11.45,12.8,8.3,8.55,8.8,8.55,293,2118.19,8.59,88800,-48300,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2450,11.55,13.5,9.6,10.05,10.5,10.05,32,236.36,1.16,5100,-300,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2500,15.55,15.8,11.4,11.9,11.85,11.9,685,5165.01,27.51,219000,10800,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2550,17.8,17.85,13.55,14.2,13.55,14.2,138,1062.09,6.39,40500,13200,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2600,21.1,21.75,16.2,17,17.2,17,463,3636.8,25.4,361200,-18600,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2650,25.25,25.8,19.35,20.5,19.8,20.5,369,2957.57,24.02,90900,-6000,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2700,29.4,31.15,23.5,24.95,24.55,24.95,1161,9496.5,92.4,504300,4500,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2750,38,38.15,28.8,30.55,28.8,30.55,224,1870.19,22.19,57300,-5100,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2800,46.4,47.7,34.8,36.55,36.3,36.55,2195,18701.26,263.26,651300,-18000,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2850,57.95,59,43,45.75,45,45.75,615,5349.69,91.44,185100,15300,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2900,70.1,73.3,53.05,56.55,57.5,56.55,2458,21843.72,459.12,732300,-300,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,2950,87.1,90.1,67,70.55,70.95,70.55,392,3563.97,94.77,102600,-300,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,3000,106.8,111,82.2,86.9,86,86.9,3391,31494.79,975.79,549900,-20400,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,3050,130.15,134.05,102.85,106.35,105,106.35,660,6272.32,233.32,89400,3000,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,3100,157.9,162,123.8,129.7,129.05,129.7,3990,38810.05,1703.05,328500,24600,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,3150,183.45,187.9,148,155.05,153,155.05,877,8724.08,436.43,51600,21600,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,3200,214.45,219.8,174.95,182.55,182,182.55,679,6908.17,389.77,124800,25800,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,3250,228.05,249.2,207.85,211.05,216.55,211.05,44,458.34,29.34,20700,3300,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,3300,263.8,287.8,238.8,244.5,242,244.5,119,1269.63,91.53,67200,15300,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,3350,-,-,-,310.3,309,319.95,-,-,-,11400,-,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,3400,345,345,309.2,318.5,312.5,318.5,282,3143.52,267.12,44100,-40800,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,3450,-,-,-,972.7,-,389.75,-,-,-,-,-,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,3500,430.45,430.45,396,396,396,396,3,35.18,3.68,12900,300,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,3550,-,-,-,534,534,465.35,-,-,-,3300,-,3142
ADANIENT,31-Jan-24,29-Feb-24,PE,3600,472,483.65,470,478.7,478.15,478.7,229,2799.09,325.89,99000,58500,3142
ADANIENT,1-Feb-24,29-Feb-24,PE,1950,-,-,-,130.45,-,0.15,-,-,-,-,-,3153.5
ADANIENT,1-Feb-24,29-Feb-24,PE,2000,5,6.5,3.2,3.5,3.6,3.5,76,457.04,1.04,62700,7200,3153.5
ADANIENT,1-Feb-24,29-Feb-24,PE,2050,-,-,-,166.6,-,0.4,-,-,-,-,-,3153.5
ADANIENT,1-Feb-24,29-Feb-24,PE,2100,6.05,6.05,3.15,4.3,4.5,4.3,18,113.64,0.24,3600,2400,3153.5
ADANIENT,1-Feb-24,29-Feb-24,PE,2150,-,-,-,208,-,1.1,-,-,-,-,-,3153.5
ADANIENT,1-Feb-24,29-Feb-24,PE,2200,7.95,9.45,3.9,4.95,4.6,4.95,492,3256.57,9.37,148500,51900,3153.5
ADANIENT,1-Feb-24,29-Feb-24,PE,2250,8.1,9.5,4.35,4.35,4.35,2.5,9,60.96,0.21,31200,2100,3153.5
ADANIENT,1-Feb-24,29-Feb-24,PE,2300,8.15,9,4.5,5.05,5.25,5.05,99,684.69,1.59,72000,-1800,3153.5
