Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
ADANIENT,9-Jan-24,25-Jan-24,PE,2900,74.6,76.4,52.3,59.75,57,59.75,5809,51591.5,1053.2,602100,17400,3014.6
ADANIENT,9-Jan-24,25-Jan-24,PE,2950,94.1,97,69,79.8,77,79.8,1400,12718.73,328.73,132000,20100,3014.6
ADANIENT,9-Jan-24,25-Jan-24,PE,3000,125,125.1,89.25,103.65,97.9,103.65,7690,71566.95,2356.95,1200900,217200,3014.6
ADANIENT,9-Jan-24,25-Jan-24,PE,3050,152.15,153.05,115,133.35,124.9,133.35,1900,18112.61,727.61,168600,48300,3014.6
ADANIENT,9-Jan-24,25-Jan-24,PE,3100,182.5,185,143.25,164.8,160.5,164.8,1505,14699.5,703,268500,33000,3014.6
ADANIENT,9-Jan-24,25-Jan-24,PE,3150,219.2,223.55,176.55,199.3,193.25,199.3,96,962.85,55.65,66300,-2100,3014.6
ADANIENT,9-Jan-24,25-Jan-24,PE,3200,260,260,211.9,235.1,234.5,235.1,168,1726.7,113.9,185700,-3000,3014.6
ADANIENT,9-Jan-24,25-Jan-24,PE,3250,260.8,260.8,260.8,260.8,260.8,293.75,2,21.06,1.56,16200,600,3014.6
ADANIENT,9-Jan-24,25-Jan-24,PE,3300,331.9,331.9,288.2,319.65,311.3,319.65,85,919.97,78.47,114000,-2700,3014.6
ADANIENT,9-Jan-24,25-Jan-24,PE,3350,335.85,335.85,335.85,335.85,335.85,371.2,2,22.12,2.02,25500,300,3014.6
ADANIENT,9-Jan-24,25-Jan-24,PE,3400,431.65,431.65,376.4,404.75,404.75,412.45,8,91.29,9.69,30000,600,3014.6
ADANIENT,9-Jan-24,25-Jan-24,PE,3450,-,-,-,481.9,481.9,455.1,-,-,-,23400,-,3014.6
ADANIENT,9-Jan-24,25-Jan-24,PE,3500,500,500,482,482,482,499,2,23.95,2.95,75000,300,3014.6
ADANIENT,9-Jan-24,25-Jan-24,PE,3550,-,-,-,589.05,589.05,543.95,-,-,-,12300,-,3014.6
ADANIENT,10-Jan-24,25-Jan-24,PE,1750,-,-,-,2,2,0.05,-,-,-,300,-,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,1800,2,2.5,1.65,1.9,1.65,1.9,31,167.59,0.19,70800,-300,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,1850,-,-,-,141.05,-,0.05,-,-,-,-,-,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,1900,-,-,-,1.5,1.5,0.05,-,-,-,1500,-,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,1950,-,-,-,179.9,-,0.05,-,-,-,-,-,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2000,2.85,3.2,2.2,2.35,2.4,2.35,95,570.75,0.75,113700,-7800,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2050,-,-,-,3.8,3.8,0.05,-,-,-,300,-,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2100,2.9,3.4,2.1,2.3,2.1,2.3,34,214.5,0.3,30900,-3900,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2150,2.95,2.95,2.95,2.95,2.95,2.95,2,12.92,0.02,4800,-,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2200,4.9,4.9,2.55,2.65,2.6,2.65,275,1817.49,2.49,146700,-18900,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2250,-,-,-,5,5,0.35,-,-,-,8400,-,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2300,5,5.4,3.2,3.35,3.25,3.35,133,919.32,1.62,153300,-15900,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2350,3.65,4.5,3.65,4.5,4.5,4.5,3,21.19,0.04,53400,-300,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2400,6.95,7.4,4,4.2,4.05,4.2,357,2575.88,5.48,189900,-25200,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2450,7,7.7,5.25,5.25,5.25,5.25,30,221.09,0.59,36900,-3000,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2500,7.3,10.05,6,6.25,6.6,6.25,944,7101.3,21.3,340800,-112800,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2550,9.9,11.3,6.7,7.05,7.3,7.05,274,2103.22,7.12,57600,-4800,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2600,12,13.25,8,8.55,9,8.55,1199,9390,37.8,278400,-28500,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2650,14.2,15.95,9.9,10.35,10.45,10.35,613,4897.04,23.69,96900,-16500,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2700,18.45,19.75,12.35,13,13,13,2299,18728.67,106.77,486000,-15000,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2750,24.3,25.4,15.6,16.55,15.6,16.55,1263,10494.27,74.52,134100,-15000,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2800,31.05,33.6,20.05,21.65,20.85,21.65,3373,28598.22,265.02,457200,-102300,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2850,42.4,44.45,26.65,28.05,26.65,28.05,1409,12188.81,141.86,151500,-25500,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2900,54.9,59.85,35,37.6,35.5,37.6,4686,41412.21,644.01,597000,-5100,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,2950,76.85,78.55,47.45,49.85,47.45,49.85,1750,15805.7,318.2,172800,40800,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,3000,99.8,101.55,62.55,67.25,63,67.25,8052,74389.29,1921.29,1289100,88200,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,3050,129.35,129.95,84.5,89,84.5,89,2793,26421.53,865.58,213900,45300,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,3100,159,162.05,110,116.3,111,116.3,4564,44194.19,1748.99,414300,145800,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,3150,190,190,139.7,145.95,142.35,145.95,258,2557.94,119.84,76800,10500,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,3200,227.95,228.05,170,176.4,170,176.4,679,6901.51,383.11,178500,-7200,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,3250,253.3,253.3,205.2,211.45,205.2,211.45,42,437.6,28.1,15600,-600,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,3300,311.15,311.15,243,250.7,243,250.7,208,2226.09,166.89,106500,-7500,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,3350,312,312,312,312,312,305.25,2,21.97,1.87,25500,-,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,3400,386.55,400.95,334,336.5,339,336.5,55,618.97,57.97,31800,1800,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,3450,-,-,-,481.9,481.9,384,-,-,-,23400,-,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,3500,482.1,482.1,414.3,430,430,425.8,107,1262.83,139.33,80700,5700,3098.2
ADANIENT,10-Jan-24,25-Jan-24,PE,3550,-,-,-,589.05,589.05,468.95,-,-,-,12300,-,3098.2
ADANIENT,11-Jan-24,25-Jan-24,PE,1750,-,-,-,2,2,0.05,-,-,-,300,-,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,1800,1.9,1.9,1.9,1.9,1.9,0.05,5,27.03,0.03,71100,300,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,1850,-,-,-,141.05,-,0.05,-,-,-,-,-,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,1900,-,-,-,1.5,1.5,0.05,-,-,-,1500,-,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,1950,-,-,-,179.9,-,0.05,-,-,-,-,-,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2000,2.4,3.5,2.35,3.15,3.5,3.15,33,198.29,0.29,114600,900,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2050,-,-,-,3.8,3.8,0.05,-,-,-,300,-,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2100,2.6,2.6,2.6,2.6,2.6,2.6,1,6.31,0.01,30900,-,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2150,2.95,2.95,2.95,2.95,2.95,0.05,3,19.38,0.03,4500,-300,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2200,3,3.55,2.9,3.4,3.55,3.4,172,1136.79,1.59,141900,-4800,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2250,-,-,-,5,5,0.3,-,-,-,8400,-,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2300,3.8,4.95,3.7,4.75,4.75,0.55,21,145.16,0.26,150000,-3300,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2350,5.5,5.5,4.85,5.2,5.2,1,8,56.52,0.12,51000,-2400,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2400,5,6.2,5,5.75,5.7,5.75,581,4193.08,9.88,229500,39600,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2450,5.1,6.65,5.1,6.6,6.5,6.6,18,132.65,0.35,37500,600,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2500,6.45,7.75,6.25,7.3,7.2,7.3,519,3903.6,11.1,323400,-17400,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2550,7.3,8.5,6.95,8.35,8.05,8.35,92,705.99,2.19,58500,900,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2600,8.5,10.3,8.05,9.05,9.1,9.05,499,3906,13.8,258300,-20100,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2650,10.5,12.35,9.55,10.95,10.55,10.95,453,3616.24,14.89,93000,-3900,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2700,13.3,15.4,11.75,13.4,13,13.4,1239,10085.35,49.45,451200,-34800,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2750,15.1,19.1,15.1,17.05,16.9,17.05,897,7446.14,45.89,120000,-14100,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2800,20,24.7,19.2,22.45,21.65,22.45,1771,14995.09,118.69,477300,20100,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2850,24.65,31.8,24.65,29.65,29.25,29.65,747,6452.76,65.91,166800,15300,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2900,35.5,42.15,31.75,39.85,38.1,39.85,2024,17846.92,238.12,588600,-8400,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,2950,41.65,56.2,41.65,53.35,52.9,53.35,1228,11065.76,197.96,291900,119100,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,3000,60.2,75.8,56.55,72.6,70,72.6,3802,35030.43,812.43,1347600,58500,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,3050,80.15,101.6,75.35,97.05,94,97.05,1558,14700.11,444.41,223800,9900,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,3100,107.15,132.45,101.75,125.4,122.45,125.4,2941,28423.81,1072.51,483000,68700,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,3150,143,165.15,141.2,155.4,151.4,155.4,386,3824.58,176.88,90900,14100,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,3200,166.95,199.45,165.7,192.9,191.6,192.9,494,5018.24,275.84,180900,2400,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,3250,220.15,230.25,216.5,228.55,226.85,228.55,13,135.46,8.71,15300,-300,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,3300,234.95,276.3,234.3,266.35,262.25,266.35,31,330.78,23.88,105600,-900,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,3350,-,-,-,312,312,313.9,-,-,-,25500,-,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,3400,339,355,339,355,355,353.45,4,44.96,4.16,31500,-300,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,3450,-,-,-,481.9,481.9,394.75,-,-,-,23400,-,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,3500,425,441.25,421,441.25,441.25,437.55,5,58.93,6.43,80700,-,3080.9
ADANIENT,11-Jan-24,25-Jan-24,PE,3550,-,-,-,589.05,589.05,481.6,-,-,-,12300,-,3080.9
ADANIENT,12-Jan-24,25-Jan-24,PE,1750,-,-,-,2,2,0.05,-,-,-,300,-,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,1800,1.9,2.2,1.9,2,2,2,15,81.09,0.09,73500,2400,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,1850,-,-,-,141.05,-,0.05,-,-,-,-,-,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,1900,-,-,-,1.5,1.5,0.05,-,-,-,1500,-,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,1950,-,-,-,179.9,-,0.05,-,-,-,-,-,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2000,2.5,2.8,2,2.7,2.7,2.7,52,312.38,0.38,107700,-6900,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2050,-,-,-,3.8,3.8,0.05,-,-,-,300,-,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2100,2.6,2.75,2.5,2.65,2.75,2.65,14,88.31,0.11,30600,-300,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2150,1.25,2.9,1.25,2.9,2.9,0.05,2,12.91,0.01,4500,-,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2200,2.3,3.5,2.3,3.2,3,3.2,10,66.1,0.1,141000,-900,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2250,1.05,3,1.05,3,3,0.15,4,27.03,0.03,8700,300,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2300,3.4,4.9,3.25,4,4.15,4,33,228.1,0.4,147300,-2700,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2350,-,-,-,5.2,5.2,0.6,-,-,-,51000,-,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2400,4.6,6.6,4.6,5.7,5.5,5.7,60,433.05,1.05,223500,-6000,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2450,-,-,-,6.6,6.5,1.8,-,-,-,37500,-,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2500,6.7,10.25,6.7,7.35,7,7.35,352,2647.92,7.92,331800,8400,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2550,8.35,8.45,7.45,8.1,7.75,8.1,77,590.91,1.86,54600,-3900,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2600,9.05,9.65,8.15,9.05,8.95,9.05,483,3780.51,13.11,235200,-23100,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2650,12.6,12.6,9.85,10.55,10.2,10.55,367,2929.44,11.79,94800,1800,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2700,12.65,14.4,11,12.15,11.85,12.15,1624,13216.29,61.89,435300,-15900,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2750,16.2,18.25,14.25,15.05,14.3,15.05,1166,9674.9,55.4,114600,-5400,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2800,21.25,23.85,17,18.9,17,18.9,2042,17274.8,122,479400,2100,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2850,27.6,31.45,22.05,23.95,22.1,23.95,1424,12284.42,109.22,120900,-45900,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2900,38.1,42,29.45,32.1,29.8,32.1,3305,29093.51,340.01,496800,-91800,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,2950,51.05,56,39.45,42.85,41.35,42.85,1415,12717.32,194.57,278100,-13800,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,3000,68.1,75,52.45,57.6,54.4,57.6,6705,61575.7,1230.7,1366500,18900,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,3050,92.15,99.9,72,78.1,74,78.1,2223,20898.93,558.48,238200,14400,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,3100,104.9,128.6,95.2,102.55,98.4,102.55,4410,42440.25,1427.25,508800,25800,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,3150,154.95,159.55,121.6,131.65,128.65,131.65,404,3983,165.2,88500,-2400,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,3200,192,194.1,152.45,163.7,160.6,163.7,352,3557.52,178.32,174300,-6600,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,3250,207.2,211,187.45,196.25,193.9,196.25,65,672.54,38.79,13200,-2100,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,3300,267.2,267.2,226.45,237.8,230,237.8,65,690.62,47.12,102300,-3300,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,3350,275,275,264.95,264.95,264.95,292.75,3,32.59,2.44,24600,-900,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,3400,313.9,316.95,313.9,316.95,316.95,316.95,3,33.43,2.83,30600,-900,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,3450,358.9,358.95,358.9,358.95,358.95,372.7,2,22.85,2.15,23400,-,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,3500,435,435,404.2,404.2,404.2,404.2,20,235.35,25.35,78000,-2700,3104.1
ADANIENT,12-Jan-24,25-Jan-24,PE,3550,435.6,454.8,435.6,445.2,454.8,445.2,2,23.97,2.67,12600,300,3104.1
ADANIENT,15-Jan-24,25-Jan-24,PE,1750,-,-,-,2,2,0.05,-,-,-,300,-,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,1800,1.9,2.25,1.9,2.25,2.25,0.05,7,37.84,0.04,72600,-900,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,1850,-,-,-,141.05,-,0.05,-,-,-,-,-,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,1900,-,-,-,1.5,1.5,0.05,-,-,-,1500,-,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,1950,-,-,-,179.9,-,0.05,-,-,-,-,-,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2000,2.7,2.9,2.05,2.75,2.7,2.75,14,84.11,0.11,108000,300,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2050,-,-,-,3.8,3.8,0.05,-,-,-,300,-,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2100,2.75,3.3,2.2,3,3,0.05,11,69.4,0.1,28500,-2100,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2150,-,-,-,2.9,2.9,0.05,-,-,-,4500,-,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2200,3,3.45,3,3.05,3.05,3.05,13,85.92,0.12,141300,300,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2250,-,-,-,3,3,0.05,-,-,-,8700,-,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2300,4,5,3.55,4.1,4.1,0.1,48,331.86,0.66,136800,-10500,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2350,-,-,-,5.2,5.2,0.2,-,-,-,51000,-,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2400,4.35,6.6,4.35,6.05,5.55,6.05,100,721.8,1.8,215700,-7800,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2450,-,-,-,6.6,6.5,0.75,-,-,-,37500,-,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2500,6.55,8,5.6,6.9,6.6,6.9,253,1902.82,5.32,299100,-32700,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2550,7.75,8,7,7.25,7.25,7.25,134,1028.1,3,57000,2400,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2600,8.8,9.15,7.25,7.8,7.3,7.8,292,2284.83,7.23,220500,-14700,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2650,9.05,10.85,8.25,8.7,8.4,8.7,160,1276.6,4.6,93300,-1500,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2700,11.85,13.05,9.6,10.35,9.6,10.35,992,8068.14,32.94,420900,-14400,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2750,13,16.1,12.2,12.65,12.2,12.65,742,6152.54,31.04,109200,-5400,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2800,16.8,20.95,15.75,16.3,15.75,16.3,1842,15570.68,97.88,465900,-13500,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2850,20.1,27.25,20,20.75,20,20.75,856,7377.25,58.45,135000,14100,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2900,29.65,37.15,27.25,28.3,27.75,28.3,2120,18641.02,197.02,485400,-11400,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,2950,40,50.4,36.35,38.25,36.35,38.25,934,8383.7,117.8,260100,-18000,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,3000,52.9,68.75,50,52.85,51,52.85,3458,31719.31,597.31,1361100,-5400,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,3050,71.05,91.9,69.3,73.4,71.1,73.4,1736,16294.06,409.66,256500,18300,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,3100,95.95,120.6,92.75,99.55,98.9,99.55,3775,36282.74,1175.24,552000,43200,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,3150,125.1,151.05,121.95,128.85,127.15,128.85,572,5632.8,227.4,90300,1800,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,3200,150,184.1,150,162.55,158.65,162.55,275,2776.94,136.94,168900,-5400,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,3250,196,219.9,193.4,197.6,197.6,215.75,36,373.34,22.34,14700,1500,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,3300,230,260.1,225.2,240.1,236,240.1,50,531.08,36.08,100500,-1800,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,3350,300.65,300.75,279.55,281.55,282.7,281.55,11,120.2,9.65,23400,-1200,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,3400,314.15,345.5,314.15,323.5,323.5,332.6,7,78.3,6.9,30300,-300,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,3450,-,-,-,358.95,358.95,375.55,-,-,-,23400,-,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,3500,401,416,401,407,407,420.05,12,140.68,14.68,78600,600,3089.5
ADANIENT,15-Jan-24,25-Jan-24,PE,3550,457.5,457.5,457.5,457.5,457.5,465.75,1,12.02,1.37,12300,-300,3089.5
ADANIENT,16-Jan-24,25-Jan-24,PE,1750,-,-,-,2,2,0.05,-,-,-,300,-,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,1800,2.25,2.25,1.6,1.75,1.75,0.05,17,91.9,0.1,73200,600,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,1850,-,-,-,141.05,-,0.05,-,-,-,-,-,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,1900,2.2,2.2,2.2,2.2,2.2,2.2,1,5.71,0.01,1200,-300,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,1950,-,-,-,179.9,-,0.05,-,-,-,-,-,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2000,3.5,3.5,1.8,2.1,2.1,0.05,66,396.45,0.45,99000,-9000,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2050,-,-,-,3.8,3.8,0.05,-,-,-,300,-,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2100,2.2,3.05,1.75,2.75,3.05,2.75,15,94.6,0.1,27600,-900,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2150,-,-,-,2.9,2.9,0.05,-,-,-,4500,-,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2200,2.75,3.95,2.25,2.8,3.25,2.8,88,581.52,0.72,137100,-4200,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2250,2.5,2.5,2.5,2.5,2.5,0.05,4,27.03,0.03,9300,600,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2300,3.1,3.45,2.2,3.1,2.6,3.1,194,1340.19,1.59,133200,-3600,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2350,3.2,3.2,3.2,3.2,3.2,0.15,2,14.12,0.02,51000,-,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2400,6.75,6.8,3.65,5.6,5.9,5.6,312,2251.22,4.82,220500,4800,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2450,-,-,-,6.6,6.5,0.65,-,-,-,37500,-,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2500,5.5,7.95,4.95,7,7,7,758,5698.8,13.8,367500,68400,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2550,7.3,8,4.9,7.1,6,7.1,89,682.51,1.66,54000,-3000,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2600,7.3,9,5.45,7.75,8,7.75,589,4606.59,12.39,194100,-26400,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2650,7.35,9.95,6.3,8.4,8.65,8.4,75,598.05,1.8,91800,-1500,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2700,10.35,11.75,7.65,10.2,9.7,10.2,1167,9485.8,33.1,403200,-17700,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2750,11,14.35,10.1,12.45,11.7,12.45,897,7432.65,32.4,118800,9600,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2800,15.75,18.4,13.75,16,15.2,16,1731,14623.02,82.62,466500,600,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2850,19.9,23.8,18.85,20.6,20.15,20.6,879,7570.81,55.36,130800,-4200,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2900,26.8,33.7,25.4,28.95,27,28.95,2304,20244.96,200.16,464400,-21000,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,2950,35.85,47.5,34,40.6,38,40.6,849,7617.81,104.16,227400,-32700,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,3000,51.7,67.5,47,57.65,54,57.65,3157,28961.76,548.76,1338900,-22200,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,3050,66.15,94.5,66.15,82.15,78,82.15,1362,12797.37,335.07,242100,-14400,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,3100,100.9,125.8,90.9,112.45,107.25,112.45,2131,20506.9,688.6,509400,-42600,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,3150,120.75,160.7,120.75,145.1,149.25,145.1,219,2162.72,93.17,93000,2700,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,3200,162,200,158,185.1,187.8,185.1,279,2828.32,149.92,149400,-19500,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,3250,201.6,229.95,201.6,225.05,221.65,225.05,15,156.18,9.93,15900,1200,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,3300,236,275,236,266.1,261,266.1,10,106.8,7.8,99600,-900,3056.5
ADANIENT,16-Jan-24,25-Jan-24,PE,3350,321.3,321.3,321.3,321.3,321.3,313.8,1,11.01,0.96,23400,-,3056.5
